id,gene,log2FC,pval,n_group1,n_group2,group1,group2,padj,neglog10_padj
Q921H8,Acaa1a,0.3401736880152466,0.4896180062016585,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QYM9,Tmeff2,-0.254804311984758,0.5342614881075778,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P54227,Stmn1,-0.227625311984756,0.5329702496919552,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6PIE5,Atp1a2,0.0761710213485766,0.5054983657744946,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K0U4,Hspa12a,-0.11371397865142,0.5016547769320919,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
B1AQZ0,,-0.1816149786514262,0.4829512948183464,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
A2ALS5-2,Rap1gap,0.2242166880152414,0.5357961222291797,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K4Z0,Lgi2,0.1068933546819099,0.4897595252985899,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q60605,Myl6,-0.2028489786514242,0.5084167300027569,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8VEJ9,Vps4a,0.5969473546819106,0.4872892755717254,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q69ZS7,Hbs1l,-0.1812053119847547,0.5139080292203886,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9Z0F7,Sncg,-0.0752239786514223,0.5075462710898881,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6P4U0,Thsd7b,-0.3979789786514263,0.5258104303558375,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8CFI0,Nedd4l,0.3200320213485712,0.4956597686607583,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
B2RY58,Hcn4,0.1980970213485744,0.5151418863664327,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9DCT2,Ndufs3,-0.2050459786514196,0.4853092561622468,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8R059,Gale,0.1902446880152419,0.5148539425274214,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9DBL1,Acadsb,0.1936706880152439,0.5102238034069071,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8VEK3,Hnrnpu,-0.2103743119847578,0.485336041299032,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O88597,Becn1,0.1415906880152455,0.518681688289924,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q922J6,Tspan2,-0.4736276453180901,0.4987658909513062,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P21278,Gna11,-0.4352379786514238,0.527602632779342,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9Q9H0,Dlg1,-0.6970909786514237,0.4856247894251334,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q59J78,Ndufaf2,-0.4332159786514236,0.5071798915372386,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P62806,Hist1h4a,0.3561340213485753,0.5361841422320546,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QYS9-7,Qki,-0.509348978651424,0.4955736825861525,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9D7X1,Kctd4,0.5626676880152433,0.5150856427591993,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K4Z3,Apoa1bp,-0.2449736453180939,0.5296419396111991,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6PGF7,Exoc8,0.2351683546819121,0.4933106035490078,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P51150,Rab7a,-0.0440596453180912,0.5115580117663197,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P97370,Atp1b3,-0.3171629786514227,0.4979315351949268,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P45878,Fkbp2,0.0852626880152449,0.528029338517929,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9ET43,Cldn12,-0.2258719786514236,0.5280199711618191,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3UHD3,Mtus2,-0.7779656453180901,0.5324848677749661,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8WTY4,Ciapin1,0.2135680213485784,0.5084146301828203,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6PEB6,Mob4,-0.1933033119847547,0.5187611128756108,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q5M8N4,Sdr39u1,0.3889436880152406,0.5321444010635243,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P63318,Prkcg,0.1217163546819097,0.5083903814229505,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q64314,Cd34,0.2051436880152417,0.5111922908815267,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9DBJ1,Pgam1,0.127327354681908,0.524597621090812,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
D3YWN7,Map7,-0.5710006453180902,0.5228926868967301,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BJU0,Sgta,-0.1212943119847604,0.518996153828651,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9Q3J1,Dtx3,-0.7741296453180917,0.4894419763421418,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BH58,Tiprl,-0.2006516453180875,0.5048017682540029,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9WTN0,Ggps1,0.258623021348578,0.4835414434198464,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QUR8,Sema7a,0.647106354681906,0.4929518566160501,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8VBX6-3,Mpdz,0.1381153546819113,0.5279396486147167,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8C729-2,Fam126b,-0.2482493119847593,0.5106794479916431,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8VD65,Pik3r4,-0.1785859786514221,0.4930221017269489,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P84086,Cplx2,-0.2982099786514247,0.4929680173494133,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
F7C0H6,Cnrip1,0.2168790213485802,0.5195226834321435,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q63844,Mapk3,-1.3826079786514196,0.5259208837008724,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q91W50,Csde1,-0.1357726453180898,0.5239937369002049,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P38060,Hmgcl,-0.3723353119847568,0.5203361867163862,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
A0A087WQH8,Slc35a4,0.3020686880152397,0.4941821981780518,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q91WK5,Gcsh,-0.5086553119847563,0.5199582414770161,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80X80,C2cd2l,-0.1847523119847576,0.4966980521512568,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3TL44,Nlrx1,0.3002800213485752,0.5132249173723854,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9PUC5,Psd3,0.1935590213485758,0.5193949828387429,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q99LF4,Rtcb,0.1756420213485778,0.5364358180642876,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9CX00,Ist1,-0.131480311984756,0.48570266819622,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6ZWV7,Rpl35,-0.3796393119847581,0.5051145875625582,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3UQ84,Tars2,0.2730193546819093,0.505132736357044,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6A068,Cdc5l,-0.4389696453180893,0.510454439110883,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
A0A0A0MQD5,Shank3,-0.0954629786514242,0.4890201014727428,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O55126,Gbas,-0.4955536453180915,0.500021169820601,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8CCF0,Prpf31,-0.2401693119847578,0.5343180897641339,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q4QQM4,Trp53i11,-0.250406311984757,0.5332835611244751,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P51141,Dvl1,0.2954400213485777,0.4878534368692657,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P52795,Efnb1,-0.5588969786514255,0.5096979454928187,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6P9K8,Caskin1,-0.2088889786514247,0.512400067972971,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
A2AJA9,Gm996,-0.3278519786514238,0.4860161232568623,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q03157,Aplp1,-0.4652473119847551,0.5082066854102273,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P56383,Atp5g2,-0.1887509786514272,0.5242941095704834,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80XL6,Acad11,-0.1392586453180895,0.5092322578900603,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
F6TVX7,Gm20671,-0.2707219786514239,0.5292911831390424,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BGR6,Arl15,0.3637123546819083,0.5130336581357823,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
B2RUJ5,Apba1,-1.304458645318089,0.5022748551447026,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6GSS7,Hist2h2aa1,0.2347200213485791,0.5297478111957751,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BFR5,Tufm,-0.0839136453180895,0.4946612091883284,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O88741,Gdap1,-0.1779246453180913,0.5122278042167422,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q7M750,Opalin,-0.4221829786514259,0.4897032965710904,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q99LD8,Ddah2,-0.3984853119847553,0.5300973291843507,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9CQ48,Nudcd2,-0.7184829786514246,0.4921190499113458,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BL86,Mblac2,0.4126716880152417,0.5170844654061048,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9Z1Z2,Strap,-0.1153483119847589,0.4914775332971506,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3UDM0,Mob1b,0.2929153546819076,0.5308284008634916,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
B1ART2,Vps13d,-1.0313276453180915,0.496301611943274,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9PWG2,Trappc8,-0.1919886453180845,0.518656984773855,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9Q557,Dsp,-0.231090978651423,0.5029525773628566,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QXS1-8,Plec,-0.1013399786514241,0.5052944152422326,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6DFV7,Ncoa7,0.1784463546819097,0.5029082268522928,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O88342,Wdr1,0.1222400213485759,0.5066219967537815,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O55013,Trappc3,-0.8122919786514249,0.4944048556013034,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q0GNC1,Inf2,-0.6668866453180908,0.5141274632626518,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P70188,Kifap3,0.2913643546819111,0.5114573234303098,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q640R3,Hepacam,-0.1042916453180904,0.5133214987421161,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P01831,Thy1,0.2329980213485747,0.4931480316505914,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q91VW3,Sh3bgrl3,-0.1749099786514243,0.5323996792493796,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3TFQ1,Spryd7,-0.8702869786514231,0.5139019410891765,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80TL4,Kiaa1045,-0.1454229786514247,0.5321770969041525,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
K3W4S6,Gyg,0.3203213546819103,0.5157168299236163,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P68369,Tuba1a,0.0670760213485763,0.5095459658018426,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6ZWX6,Eif2s1,-0.3439129786514243,0.4893877543493139,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
D3YYT1,Glyr1,-0.5112606453180888,0.4901400359675549,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80WQ2,Vac14,0.3627973546819101,0.528875720385009,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q5SXY1,Specc1,-0.1417906453180908,0.51751600938833,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K274,Fn3krp,-0.962448978651426,0.4942801105983662,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BTI8,Srrm2,-0.2953973119847539,0.5131544103290157,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q64378,Fkbp5,0.1465120213485775,0.4821683156262479,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9D0R2,Tars,-0.5212149786514235,0.5353649501845005,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8R395,Commd5,0.4400863546819078,0.5031722871640303,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8R5M8-4,Cadm1,-0.2168579786514222,0.4919638972749006,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BIZ1,Anks1b,0.0388236880152437,0.4885897137431873,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O70318,Epb41l2,-0.1552423119847574,0.5215207290501344,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q60932,Vdac1,0.1076416880152422,0.5003038118841934,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q7TPM6,Fsd1,-0.7288449786514235,0.5103231943511113,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K0X8,Fez1,0.2971186880152441,0.4855799913825913,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8C7D2,Crbn,-0.5771173119847557,0.5192903396585401,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
G3UXL2,Prps1l3,-0.1521183119847542,0.4826519983361187,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q14CH0-2,Fam171b,-0.6614816453180907,0.5354259179480546,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9JLI6,Scly,-0.230505311984758,0.5318031910098436,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P46097,Syt2,-0.1410476453180909,0.5129530028693392,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q61410,Prkg2,0.3001496880152459,0.5362009911599581,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q62318,Trim28,0.1480820213485785,0.5138039098904289,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QYR7,Acot3,-0.5721759786514227,0.4890853159157632,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80WW9,Ddrgk1,0.5108620213485784,0.49557695753576,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8VDS8,Stx18,0.1271266880152444,0.5348927302869523,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8K2Q9,Kiaa1598,0.1168776880152435,0.4999901560396614,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q60902,Eps15l1,0.1799556880152435,0.5342177244565306,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P70297,Stam,-0.8036163119847597,0.493275946997837,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q5SUR0,Pfas,-0.4878203119847573,0.5357302352265597,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q810U4-3,Nrcam,-0.0735576453180879,0.5030440466807227,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O35250,Exoc7,-0.1825883119847553,0.5228422369667497,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9D1G1,Rab1b,-0.347742978651425,0.522081301124087,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O35136,Ncam2,-0.1112449786514204,0.5298163423211253,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P97300-3,Nptn,-0.3193533119847567,0.5017506870229268,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9QYB5,Add3,-0.224834311984754,0.5006400091004881,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P46467,Vps4b,-0.2789859786514252,0.5208419762835731,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P19137,Lama1,-0.5320103119847581,0.5156667081538674,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q66L47,Gnal,-0.2164806453180903,0.5145369655944576,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O08759,Ube3a,0.4543313546819085,0.4978273133892013,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8R180,Ero1l,-0.4606863119847562,0.4976316045622634,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q02819,Nucb1,-0.8556323119847571,0.511925923007824,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9D1J3,Sarnp,0.222392354681908,0.4822319992364219,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
E9Q411,Nbas,0.3909766880152452,0.5091216960005867,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P61079,Ube2d3,0.3780113546819095,0.5308189948188318,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9WUB3,Pygm,0.046091354681911,0.5069217618430971,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q6P5E4,Uggt1,-0.2050679786514218,0.5357508012171669,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9CQZ1,Hsbp1,-0.3031306453180953,0.5263753242071999,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8CBC8,Bcat1,-0.1651166453180916,0.5249562158053278,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8R033,Lyrm2,-0.4165686453180903,0.5213899299452879,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
D3YWG1,Gm7964,-0.1141756453180864,0.5202942047408337,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P61264,Stx1b,0.1613936880152469,0.4841321268135566,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9JIF7,Copb1,-0.1908506453180889,0.4847761086499918,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q80VC9,Camsap3,-0.2465199786514258,0.5078390762611588,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P10854,Hist1h2bm,0.4478196880152438,0.5185763539915949,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9WU79,Prodh,-0.8441799786514252,0.4935051475244539,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9D1D4,Tmed10,-0.5369303119847562,0.4832332147666479,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q99K70,Rragc,0.1681520213485763,0.5096593239449017,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P70445,Eif4ebp2,-0.252694978651423,0.490202237801068,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q9EQQ9-3,Mgea5,0.1060753546819119,0.5232276755125841,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
O70589,Cask,0.1266093546819107,0.4926840017306551,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q8BRJ3,Rell2,-0.1727146453180914,0.50459669673559,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
P62830,Rpl23,0.2752050213485795,0.5287367529538451,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q3UIL6-2,Plekha7,-0.3123056453180899,0.5357896071584879,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
Q921M7,Fam49b,-0.1384966453180922,0.5020891250248061,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9347912635959958,0.029285355104993
